case_id,tier,topology,size_description,seed,method,method_key,planned_method_group,status,status_source,driver_status,driver_error,rel_error,RMSE,NMSE,NMSE_dB,contract_time_sec,emit_time_sec,total_time_sec,speedup_vs_exact,t_contract_ratio,num_blocks,refined_blocks,mean_rank,max_rank,peak_rank,num_exact_merges,num_compressed_merges,num_exact_leaves,num_compressed_leaves,mean_leaf_residual_ratio,mean_merge_residual_ratio,cache_enabled,cache_requests,cache_hits,cache_misses,cache_hit_rate,num_cached_states,leaf_states_built,internal_states_built,num_implicit_merge_sketches,num_explicit_merge_compressions,skipped_small_rank_merges,skipped_small_state_merges,skipped_low_saving_merges,rank_policy,leaf_tol,merge_tol,target_rank,run_dir
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,4.273663529339475e-15,2.1541594773098242e-19,1.8264199970953154e-29,-287.38399346491207,0.04342399999995905,2.9200000426499173e-05,0.04345320000038555,38.11977483699469,0.999328012633694,9,0,1.0,16,16,27,36,12,0,0.0,2.6375446901360654e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l1__s0\2026-04-10_20-47-13
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,4.3440744297741834e-15,1.1085442870431307e-19,1.8870982669677176e-29,-287.2420548420674,0.04564310000023397,2.970000059576705e-05,0.04567280000082974,35.93205364975035,0.9993497223381406,9,0,1.0,16,16,27,36,12,0,0.0,1.636910297962205e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l1__s1\2026-04-10_20-47-16
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,4.273663529339475e-15,2.1541594773098242e-19,1.8264199970953154e-29,-287.38399346491207,0.046218599999974685,3.050000009352516e-05,0.04624910000006821,36.285901778874305,0.9993405276839372,9,0,1.0,16,16,27,36,12,0,0.0,2.6375446901360654e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l2__s0\2026-04-10_20-47-19
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,4.3440744297741834e-15,1.1085442870431307e-19,1.8870982669677176e-29,-287.2420548420674,0.04836620000014591,3.3300000495728455e-05,0.04839950000064164,35.26506885282336,0.9993119763325118,9,0,1.0,16,16,27,36,12,0,0.0,1.636910297962205e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l2__s1\2026-04-10_20-47-21
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.01265240987912524,6.377504561323895e-07,0.00016008347582780364,-37.95653494608932,0.04458319999980631,2.9699999913646025e-05,0.04461289999971996,37.39472215373489,0.9993342732502669,9,0,1.0,16,16,27,36,12,0,0.0,0.0012648250665846673,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l3__s0\2026-04-10_20-47-24
main_ring_8,main,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.013302342205506107,3.3945632595832525e-07,0.0001769523083236054,-37.521437676652596,0.048454500000161715,0.00016990000017358398,0.0486244000003353,34.39344238600461,0.9965058694571262,9,0,1.0,16,16,26,37,12,0,0.0,0.0016147693873446915,True,135,60,75,0.4444444444444444,75,12,63,0,37,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_ring_8__astnc_l3__s1\2026-04-10_20-47-26
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,0.0,0.0,0.0,-inf,0.8875514999999723,4.589999957715918e-05,0.8875973999995495,1.0039049235600674,0.9999482873647703,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__exact__s0\2026-04-10_20-47-29
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,0.0,0.0,0.0,-inf,0.8551361999998335,4.179999973530357e-05,0.8551779999995688,1.0442566342902198,0.9999511212861706,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__exact__s1\2026-04-10_20-47-32
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,0.6724252332041912,7.10083089362657e-05,0.45215569435543357,-3.447119953733333,0.01824889999966217,2.3999999484658474e-05,0.01827289999914683,48.05484077473978,0.9986865795530833,9,0,1.0,4,4,12,45,12,0,0.0,0.0,True,123,54,69,0.43902439024390244,69,12,57,18,27,0,0,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__fixed_rank__s0\2026-04-10_20-47-34
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,0.637790459836012,2.8835665686755797e-05,0.406776670879983,-3.9064396233390015,0.017886200000020835,3.4800000094037387e-05,0.017921000000114873,47.80720941614459,0.9980581440158545,9,0,1.0,4,9,21,36,12,0,0.0,0.0,True,123,54,69,0.43902439024390244,69,12,57,9,27,0,9,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__fixed_rank__s1\2026-04-10_20-47-36
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,3.268335770021782e-15,3.4513725036651113e-19,1.0682018708101538e-29,-289.7134666575855,0.018221999999923355,2.180000024054607e-05,0.0182438000001639,48.589822292671506,0.9988050734365015,9,0,1.0,16,16,21,36,12,0,0.0,1.024129043468337e-09,True,123,54,69,0.43902439024390244,69,12,57,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__astnc_l2__s0\2026-04-10_20-47-38
main_tree_8,main,tree,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l2""]",ok,runner,reused,,0.011881707967085823,5.371936087200849e-07,0.00014117498429221003,-38.50242251912719,0.024221399999532878,3.129999959128327e-05,0.02425269999912416,35.10546866929202,0.9987094220193578,9,0,1.0,16,12,19,38,12,0,0.0,0.000532948714726192,True,123,54,69,0.43902439024390244,69,12,57,0,38,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_tree_8__astnc_l2__s1\2026-04-10_20-47-40
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.0,0.0,0.0,-inf,33.18579640000007,9.500000010120857e-05,33.18589140000017,0.9485647355550324,0.9999971373376728,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__exact__s0\2026-04-10_20-47-41
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",1,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.0,0.0,0.0,-inf,32.98336979999999,0.00013509999985217291,32.98350489999984,0.9601026269345918,0.9999959040131949,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__exact__s1\2026-04-10_20-48-47
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.9801624658690081,2.095924322453513e-06,0.960718465903176,-0.1740386167391808,0.0628159999998843,0.00017589999970368808,0.06299189999958799,498.3336936924788,0.997207577471039,9,0,1.0,4,4,12,54,13,0,0.0,0.0,True,141,62,79,0.4397163120567376,79,13,66,45,9,0,0,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__fixed_rank__s0\2026-04-10_20-49-53
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",1,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.9796896242282239,1.4369557528868047e-06,0.9597917691488239,-0.17822978750934815,0.062319200000047204,0.00017329999991488876,0.06249249999996209,509.7616721928067,0.9972268672094696,9,0,1.0,4,4,12,54,13,0,0.0,0.0,True,141,62,79,0.4397163120567376,79,13,66,45,9,0,0,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__fixed_rank__s1\2026-04-10_20-50-26
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,2.5922960896179675e-14,5.543220246058216e-20,6.7199990610484035e-28,-271.72630787627946,0.19793259999983093,0.00011710000012499222,0.19804969999995592,116.55372515024398,0.9994087342665784,9,0,1.0,16,64,30,36,13,0,0.0,2.780777418672972e-09,True,141,62,79,0.4397163120567376,79,13,66,18,18,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l1__s0\2026-04-10_20-50-59
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,1.8723660307418475e-14,2.746285224265641e-20,3.5057545871490274e-28,-274.55218489034405,0.18916370000033567,6.68000004679925e-05,0.18923050000080366,117.89124057584762,0.9996469913599163,9,0,1.0,16,64,30,36,13,0,0.0,2.5139479744519136e-09,True,141,62,79,0.4397163120567376,79,13,66,18,18,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l1__s1\2026-04-10_20-51-23
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.004461158998039453,9.539491641350845e-09,1.9901939738467393e-05,-47.011045931049495,0.19849540000041088,0.00010000000020227162,0.19859540000061315,109.26123263592476,0.9994964636582647,9,0,1.0,16,64,30,36,13,0,0.0,0.00047029083613557234,True,141,62,79,0.4397163120567376,79,13,66,13,23,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l2__s0\2026-04-10_20-51-47
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.0036330415769231495,5.328748886719373e-09,1.3198991227935569e-05,-48.79459259770086,0.361850300000242,0.00018619999991642544,0.3620365000001584,90.94327422758485,0.9994856872140908,9,0,1.0,16,64,30,36,13,0,0.0,0.0003575459070732554,True,141,62,79,0.4397163120567376,79,13,66,14,22,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l2__s1\2026-04-10_20-52-10
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.017415217401660483,3.723972198894013e-08,0.00030328979916902126,-35.18142196478344,0.4534545000003618,0.00017460000049140945,0.4536291000008532,71.3667233867215,0.9996151040541917,9,0,1.0,16,64,30,36,13,0,0.0,0.002463308096788617,True,141,62,79,0.4397163120567376,79,13,66,9,27,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l3__s0\2026-04-10_20-52-45
main_grid2d_3x3,main,grid2d,"grid_shape=[3,3], phys_dim=3, bond_dim=4, open_legs_per_node=1",1,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.01870341721072717,2.7433160763306787e-08,0.00034981781875846634,-34.56158072526348,0.33931379999989986,9.420000014870311e-05,0.33940800000004856,88.87356662161076,0.9997224579233596,9,0,1.0,16,64,30,36,13,0,0.0,0.0029884904545066852,True,141,62,79,0.4397163120567376,79,13,66,6,30,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l3__s1\2026-04-10_20-53-19
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.0,0.0,0.0,-inf,0.8027302000002692,3.829999945992313e-05,0.8027684999997291,0.9745348752466613,0.9999522901054789,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__exact__s0\2026-04-10_20-53-50
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",1,exact,exact,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.0,0.0,0.0,-inf,0.3164883000001737,4.990000047655485e-05,0.31653820000065025,1.0154663797242358,0.9998423570947321,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__exact__s1\2026-04-10_20-53-53
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.935519502694432,1.5305600428228543e-05,0.8751967412424866,-0.5789430808450272,0.014369600000009086,3.239999978177366e-05,0.01440199999979086,53.544278569490615,0.9977503124024445,9,0,1.0,4,9,15,18,12,0,0.0,0.0,True,75,30,45,0.4,45,12,33,9,9,0,3,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__fixed_rank__s0\2026-04-10_20-53-54
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",1,fixed-rank baseline,fixed_rank,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.861307386204862,1.1694672285128219e-05,0.7418504148801116,-1.296836560973906,0.020408599999882426,3.0200000082913903e-05,0.02043879999996534,15.08223574699267,0.998522418092966,9,0,1.0,4,9,27,36,12,0,0.0,0.0,True,135,60,75,0.4444444444444444,75,12,63,18,18,0,9,0,fixed,0.0,0.0,4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__fixed_rank__s1\2026-04-10_20-53-56
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,8.17097495355686e-15,1.3368152923376666e-19,6.676483179241519e-29,-281.75452240823677,0.03796480000073643,3.329999981360743e-05,0.03799810000055004,20.178874732387552,0.99912364037117,9,0,1.0,16,81,12,21,12,0,0.0,1.9234781283800596e-09,True,75,30,45,0.4,45,12,33,3,18,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l1__s0\2026-04-10_20-53-57
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",1,ASTNC-L1,astnc_l1,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,3.535549354709715e-15,4.8005034803442705e-20,1.250010926231982e-29,-289.0308619084673,0.032599499999832915,3.069999979743443e-05,0.03263019999963035,9.486763795327432,0.9990591537656269,9,0,1.0,16,27,36,27,12,0,0.0,1.7783001094921215e-09,True,135,60,75,0.4444444444444444,75,12,63,0,27,0,0,0,adaptive,0.0005,0.002,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l1__s1\2026-04-10_20-53-59
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,4.94505031907079e-15,8.090367337419703e-20,2.4453522695047434e-29,-286.1165856898126,0.03699740000024576,3.289999972366786e-05,0.03703029999996943,21.224907710163667,0.9991115383693137,9,0,1.0,16,81,12,21,12,0,0.0,1.701207195360825e-09,True,75,30,45,0.4,45,12,33,3,18,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l2__s0\2026-04-10_20-54-01
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",1,ASTNC-L2,astnc_l2,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,3.535549354709715e-15,4.8005034803442705e-20,1.250010926231982e-29,-289.0308619084673,0.0325508000003083,3.100000071754039e-05,0.03258180000102584,9.131637907729614,0.9990485485235434,9,0,1.0,16,27,36,27,12,0,0.0,1.7783001094921215e-09,True,135,60,75,0.4444444444444444,75,12,63,0,27,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l2__s1\2026-04-10_20-54-02
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.033680505959750716,5.510311275775638e-07,0.0011343764834168073,-29.452427853593306,0.036781200000177705,3.489999994599202e-05,0.0368161000001237,21.05263458042515,0.9990520451393569,9,0,1.0,16,79,7,26,12,0,0.0,0.004028613542359677,True,75,30,45,0.4,45,12,33,3,23,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l3__s0\2026-04-10_20-54-04
main_random_8,main,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",1,ASTNC-L3,astnc_l3,"[""exact"", ""fixed_rank"", ""astnc_l1"", ""astnc_l2"", ""astnc_l3""]",ok,runner,reused,,0.004267022271282118,5.793683868875913e-08,1.8207479096728033e-05,-47.39750179969374,0.032437299999855895,3.210000022590975e-05,0.032469400000081805,9.585209458440605,0.9990113768278798,9,0,1.0,16,27,35,28,12,0,0.0,0.0002209725567273544,True,135,60,75,0.4444444444444444,75,12,63,0,28,0,0,0,adaptive,0.003,0.015,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l3__s1\2026-04-10_20-54-05
stress_ring_10,stress,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,exact,exact,"[""exact"", ""astnc_l2"", ""astnc_l3""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_ring_10,stress,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""astnc_l2"", ""astnc_l3""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_ring_10,stress,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L3,astnc_l3,"[""exact"", ""astnc_l2"", ""astnc_l3""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_grid2d_3x4,stress,grid2d,"grid_shape=[3,4], phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""astnc_l2""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_random_10,stress,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,exact,exact,"[""exact"", ""astnc_l2""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_random_10,stress,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""exact"", ""astnc_l2""]",timeout,driver,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ablate_ring_8,ablation_probe,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2,astnc_l2,"[""astnc_l2"", ""ablate_no_cache"", ""ablate_no_implicit"", ""ablate_no_blockwise""]",ok,runner,reused,,4.273663529339475e-15,2.1541594773098242e-19,1.8264199970953154e-29,-287.38399346491207,0.04836419999901409,3.0900000183464726e-05,0.048395099999197555,33.75055739098781,0.999361505582521,9,0,1.0,16,16,27,36,12,0,0.0,2.6375446901360654e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\ablate_ring_8__astnc_l2__s0\2026-04-10_21-12-07
ablate_ring_8,ablation_probe,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2-no-cache,ablate_no_cache,"[""astnc_l2"", ""ablate_no_cache"", ""ablate_no_implicit"", ""ablate_no_blockwise""]",ok,runner,reused,,4.273663529339475e-15,2.1541594773098242e-19,1.8264199970953154e-29,-287.38399346491207,0.056775599999127735,3.390000074432464e-05,0.05680949999987206,29.49206382688782,0.9994032687887799,9,0,1.0,16,16,27,36,72,0,0.0,2.6375446901360654e-09,False,0,0,0,0.0,0,72,63,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\ablate_ring_8__ablate_no_cache__s0\2026-04-10_21-12-09
ablate_ring_8,ablation_probe,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2-no-implicit,ablate_no_implicit,"[""astnc_l2"", ""ablate_no_cache"", ""ablate_no_implicit"", ""ablate_no_blockwise""]",ok,runner,reused,,4.273663529339475e-15,2.1541594773098242e-19,1.8264199970953154e-29,-287.38399346491207,0.042517199999110744,2.9499999527615728e-05,0.04254669999863836,40.432806775026414,0.9993066442161703,9,0,1.0,16,16,27,36,12,0,0.0,2.6375446901360654e-09,True,135,60,75,0.4444444444444444,75,12,63,0,36,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\ablate_ring_8__ablate_no_implicit__s0\2026-04-10_21-12-12
ablate_ring_8,ablation_probe,ring,"num_nodes=8, phys_dim=3, bond_dim=4, open_legs_per_node=1",0,ASTNC-L2-no-blockwise,ablate_no_blockwise,"[""astnc_l2"", ""ablate_no_cache"", ""ablate_no_implicit"", ""ablate_no_blockwise""]",ok,runner,reused,,8.2249650560152e-15,4.1458309256965985e-19,6.765005020580983e-29,-281.6973187675892,0.029069000000163214,1.2699999842880061e-05,0.029081700000006094,15.58266538697574,0.999563299227953,1,0,1.0,16,16,1,6,8,0,0.0,2.69861268983621e-09,True,15,0,15,0.0,15,8,7,0,6,0,0,0,adaptive,0.001,0.005,2,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\ablate_ring_8__ablate_no_blockwise__s0\2026-04-10_21-12-15
