case,setting,rel_error,contract_time_sec,emit_time_sec,total_time_sec,t_contract_ratio,mean_rank,peak_rank,num_implicit_merge_sketches,num_exact_merges,num_compressed_merges,cache_hit_rate,num_cached_states,mean_merge_residual_ratio
Grid 3x3,ASTNC default,0.005312411912868509,0.900381084444315,0.00038920888804972896,0.9007702933323647,0.999747449323256,1.0,124.64444444444445,7.622222222222222,14.622222222222222,20.711111111111112,0.2263350704454226,41.2,0.0006155812342100293
Grid 3x3,no-blockwise,0.01063955577435304,0.5264648666670837,7.83333331734563e-05,0.5265432000002571,0.9998513237258291,1.0,222.0,4.0,3.0,5.0,0.0,17.0,0.0013655762307619576
Grid 3x3,no-implicit,0.004077588633579625,1.1790126666637661,0.00016080000204965472,1.1791734666658158,0.9998632983279585,1.0,64.0,0.0,30.0,36.0,0.4397163120567376,79.0,0.0004029478226416468
Grid 3x3,no-cache,0.004077588633579595,0.6560668333319578,0.0004966000027100866,0.6565634333346679,0.9992128318914563,1.0,64.0,13.666666666666666,36.0,36.0,0.0,0.0,0.0003693690253434467
